user_id,age_group,content_type,session_duration,scroll_count,notifications,daily_usage_hrs,engagement_level,completion_rate,likes,comments
U0493,18-24,Text Posts,16.080528468367557,96.0,5.0,3.4728899141362852,3.3095739855799065,61.23261747558384,10.0,7.0
U0494,18-24,Reels,33.50797572273663,283.0,14.0,1.8960017227288661,8.059789967434488,46.332822583024395,23.0,8.0
U0495,25-34,Reels,32.44773807831595,210.0,10.0,4.075479949574293,6.43158142072842,71.91145591652067,27.0,7.0
U0496,18-24,Reels,19.74346317197858,98.0,9.0,6.119535281171554,4.832098818372288,75.72509463924493,19.0,6.0
U0497,25-34,Stories,19.49363482271189,229.0,7.0,2.1198545417088086,3.4272887647772308,71.57676910395202,16.0,1.0
U0498,13-17,Text Posts,15.641402960546614,203.0,5.0,5.355059213376262,2.03332559883429,60.35393753887663,13.0,2.0
U0499,55+,Images,15.071784669079419,275.0,7.0,4.312461202645987,1.8152777466854746,50.911708086134915,9.0,4.0
U0500,55+,Reels,7.135223416289154,238.0,7.0,1.5417666318146015,1.1457830589211133,43.12257411088497,6.0,2.0
U0501,35-44,Text Posts,13.604896239734801,50.0,4.0,2.9499686882194474,3.1592888635388903,85.47697651540004,8.0,6.0
U0502,25-34,Text Posts,34.12531039397242,68.0,6.0,3.9637716154735605,5.067832095906105,71.58799345898764,35.0,10.0
U0503,18-24,Stories,14.399607312430174,234.0,8.0,5.955506758253573,4.806166296109864,58.54622188745098,13.0,3.0
U0504,35-44,Images,7.719229021446789,253.0,6.0,4.77712338534001,2.6116223968268546,49.10672347887821,5.0,2.0
U0505,35-44,Video,38.73348559711398,250.0,6.0,2.5455400836532673,8.260499061539893,83.45848209689078,40.0,7.0
U0506,18-24,Video,38.123782104665715,79.0,12.0,4.167844257631144,8.440540840425047,73.33032665191898,30.0,8.0
U0507,45-54,Text Posts,23.927351654164145,161.0,8.0,0.5,4.137786487971992,56.75045993616445,13.0,6.0
U0508,35-44,Reels,15.421318440911122,227.0,6.0,4.929313104706469,1.6084070364883751,45.70716912982546,11.0,3.0
U0509,55+,Text Posts,19.313802525749924,194.0,8.0,2.425866621672286,4.272604223033509,65.88307133477039,23.0,5.0
U0510,35-44,Images,20.904220612514635,56.0,8.0,1.991132097780139,5.224995446451242,66.8665384897554,20.0,5.0
U0511,25-34,Video,33.57853463059454,92.0,10.0,3.103044745259122,6.221908895846623,66.28826489901873,32.0,10.0
U0512,25-34,Images,18.3868731792169,70.0,9.0,1.7065820001289853,2.7331984260977196,57.721429955026636,9.0,6.0
U0514,45-54,Reels,36.72315380028451,24.0,14.0,5.1553964530900664,7.8257773691585175,78.1628401952129,30.0,8.0
U0515,13-17,Stories,6.569806879262714,37.0,9.0,0.6135750331424399,1.9159058036592056,94.87918562765934,3.0,1.0
U0516,13-17,Images,23.201581867554843,285.0,12.0,3.4668601222825157,6.450328103060547,46.14112606661801,16.0,6.0
U0517,18-24,Video,34.353113949674814,50.0,8.0,3.3389885501037306,7.316966202403726,53.028628473401014,28.0,9.0
U0518,35-44,Reels,28.728740980155155,77.0,7.0,4.353798273916723,4.91268937771623,70.0769538722852,30.0,4.0
U0519,55+,Stories,18.731969910016947,137.0,8.0,3.2961158533784722,3.449010582155004,79.3293007059801,11.0,4.0
U0520,18-24,Stories,16.4975701120174,59.0,8.0,5.0085570390529295,2.2523020348443756,80.20471001429678,15.0,6.0
U0521,25-34,Stories,29.917074971070647,65.0,12.0,5.627839527036345,7.090272644498491,84.36276920281247,20.0,7.0
U0522,25-34,Video,34.16282040150788,12.0,8.0,5.129538506783435,5.717375590885174,83.32038171053975,31.0,6.0
U0523,55+,Reels,16.804538716168313,276.0,7.0,2.4850849196699154,2.7953868279533896,48.01213223774612,13.0,3.0
U0524,45-54,Reels,24.064701440302713,250.0,9.0,6.492125139839491,5.29436869135704,43.757224379194305,20.0,6.0
U0525,45-54,Text Posts,13.786947168104756,180.0,6.0,1.8564656515650477,4.352684840699464,52.17306618834382,11.0,2.0
U0526,25-34,Reels,40.29214784297051,120.0,7.0,4.660190533523499,10.0,61.97884855941183,34.0,7.0
U0527,25-34,Video,41.03094684948834,275.0,6.0,5.317239203994274,6.865816828942577,58.84021514273759,27.0,14.0
U0528,18-24,Images,6.494647212529561,197.0,10.0,6.711580459203703,1.936529073326905,59.495559697399905,1.0,4.0
U0529,13-17,Video,59.85189916678891,154.0,6.0,5.103689480699776,10.0,46.60764098297293,44.0,12.0
U0530,45-54,Images,17.647753109779796,135.0,10.0,2.4553072573933816,3.280254008928407,69.70165937997719,15.0,3.0
U0531,35-44,Stories,30.753907379990146,106.0,8.0,4.969730100754806,5.867903607388046,81.62696521511532,29.0,7.0
U0532,55+,Text Posts,10.482855664227708,274.0,9.0,3.391759808561506,1.0,36.8194604267619,10.0,1.0
U0533,55+,Reels,33.33359244705449,296.0,11.0,5.248336200301026,8.333517454140141,55.897361873869414,25.0,6.0
U0534,25-34,Video,43.39468504518405,214.0,7.0,3.8841476296780013,6.597998504413676,37.48986631179642,41.0,13.0
U0535,35-44,Stories,30.18194711754256,71.0,10.0,5.738010859752695,5.888779279132388,64.1424667508674,16.0,6.0
U0536,55+,Text Posts,22.57368305378225,14.0,7.0,3.637748817957667,6.012110808691489,65.76285742324008,8.0,4.0
U0537,45-54,Stories,26.721970000729776,53.0,7.0,5.00430924777445,5.571478993320943,81.54664579574113,23.0,5.0
U0539,25-34,Text Posts,6.282539580439386,223.0,9.0,5.369869932685047,1.0,68.32114800463974,4.0,0.0
U0540,18-24,Text Posts,15.326075103241976,61.0,9.0,0.5,3.9445248181420904,84.18252168585752,15.0,6.0
U0541,55+,Stories,27.331280723410693,287.0,8.0,4.654316783771515,5.160489128545027,41.98594715424113,23.0,2.0
U0542,25-34,Text Posts,9.77279299223393,117.0,9.0,4.148027086166774,1.9225167872778688,74.12882846400898,11.0,1.0
U0543,18-24,Text Posts,22.651719657143865,137.0,5.0,3.8232727712244854,5.152546750046282,68.69503380082098,21.0,3.0
U0544,35-44,Stories,32.52616745486179,75.0,9.0,0.5,7.435426307346798,60.74542748778893,20.0,2.0
U0545,25-34,Video,25.836790809265803,87.0,8.0,2.8560546823066852,4.6092604448330885,82.06031981243532,20.0,4.0
U0546,18-24,Reels,19.6307929620372,61.0,11.0,5.403811930582499,2.560513246793253,78.23738216685989,14.0,8.0
U0548,35-44,Reels,31.076126681891964,115.0,10.0,1.3966021506330346,7.596218329237756,76.71239942532927,33.0,7.0
U0549,25-34,Reels,22.75432986232949,80.0,11.0,1.9852745984469737,4.619343148391652,73.47948504375414,20.0,6.0
U0550,35-44,Video,48.52202678867144,162.0,8.0,5.383048803491485,8.45521745521142,75.81198569719245,43.0,11.0
U0551,25-34,Reels,32.24066861518451,24.0,8.0,4.286383035407355,5.514772674299123,96.48023563810595,25.0,7.0
U0552,45-54,Video,35.39447048240739,135.0,8.0,5.732194203683475,8.243404882607498,63.70855247541777,35.0,5.0
U0553,25-34,Text Posts,1.0,126.0,8.0,4.64317954656333,1.0,64.49826943458197,2.0,0.0
U0554,25-34,Images,1.841841835724928,45.0,7.0,2.2969114980218768,1.0,70.59226307389912,2.0,0.0
U0555,45-54,Video,37.810092502818065,171.0,4.0,6.337609749510733,6.459873028256902,63.0739626942083,41.0,10.0
U0556,25-34,Images,1.0,134.0,8.0,2.6838716153694575,1.3528671143604343,80.1099471026905,2.0,0.0
U0557,18-24,Reels,38.12637409644071,27.0,6.0,2.358086363627982,7.05744379884251,66.69059342801495,31.0,10.0
U0558,13-17,Reels,26.418461556276796,283.0,7.0,3.975871673102435,7.378490096971223,37.99575714505358,16.0,7.0
U0559,35-44,Video,67.43092969594733,255.0,8.0,4.220832812594962,10.0,56.85958703389906,46.0,15.0
U0560,25-34,Reels,51.079162506161104,13.0,6.0,4.8504397105721,10.0,78.32543012782561,44.0,13.0
U0561,35-44,Text Posts,10.185509307524832,17.0,12.0,3.0888761854537066,2.5353016417790557,80.23047771453379,9.0,2.0
U0562,18-24,Stories,16.936629974686852,56.0,8.0,5.708437323174178,4.4203692412124385,54.83557707877428,17.0,2.0
U0564,13-17,Video,52.031726099180375,42.0,7.0,1.9495096541129624,10.0,77.85307436540029,49.0,6.0
U0566,25-34,Reels,10.136245346453133,197.0,9.0,3.2436500896865885,1.9826547739041638,64.43510547995733,8.0,0.0
U0567,25-34,Video,28.779651944456184,195.0,8.0,4.844464033122779,4.487374189449495,56.48567298946891,17.0,3.0
U0568,25-34,Reels,33.82737583173864,55.0,12.0,4.66410962258737,6.7717238490701535,77.04956940297683,25.0,6.0
U0569,45-54,Text Posts,16.96873590507597,145.0,7.0,4.053641470171329,2.1826886636672937,80.29557134551918,14.0,3.0
U0570,18-24,Images,25.6977145498385,172.0,8.0,2.869168106060254,4.2710110158307995,55.59533271764088,10.0,3.0
U0571,25-34,Reels,16.003024716346918,113.0,6.0,5.445052620431535,1.0,74.5449710051792,6.0,7.0
U0572,35-44,Images,1.0,211.0,11.0,3.6963528242273256,1.0,63.27772497553601,0.0,0.0
U0573,25-34,Reels,36.58014195302145,114.0,15.0,4.163713012879994,6.596310694992315,74.54065005725663,23.0,6.0
U0574,25-34,Reels,19.718037270347654,200.0,14.0,1.8144754802448806,3.634622664532644,50.910281542188805,17.0,4.0
U0575,45-54,Video,14.815121356113622,156.0,8.0,0.780128052866409,4.153663175379769,70.77563349593648,11.0,4.0
U0576,55+,Stories,19.450637459593818,247.0,9.0,4.86609133941327,3.837386394731688,60.92327434061985,19.0,5.0
U0577,18-24,Images,22.931756882186775,132.0,8.0,7.350016484373438,5.514448157313771,82.46755612510779,18.0,3.0
U0580,18-24,Stories,16.406377678540935,152.0,6.0,4.842486198694186,2.3753098980645704,67.09153985170717,15.0,2.0
U0582,55+,Images,1.5195288805983296,194.0,10.0,1.244029160267639,1.0,58.63271660055037,1.0,0.0
U0583,25-34,Reels,20.853193230095684,98.0,6.0,4.676117284389008,3.128298395085882,65.64232722826925,8.0,6.0
U0584,18-24,Reels,33.212799050138145,233.0,8.0,5.86808361095478,6.412811431759597,66.45681179271325,32.0,8.0
U0585,25-34,Stories,21.216785413765002,67.0,9.0,4.392877808254859,3.293826773440543,76.37325031313794,20.0,6.0
U0586,18-24,Stories,19.680598059668203,29.0,8.0,3.266963988481341,2.716984890702342,67.28056765215449,8.0,1.0
U0587,13-17,Video,25.048515181466207,272.0,11.0,4.244834802089453,5.365108205987388,44.383177815900105,19.0,7.0
U0588,18-24,Stories,16.18496837864333,285.0,8.0,3.5221714127493158,5.102109525120463,77.01928957589504,8.0,3.0
U0589,18-24,Video,13.229349535571451,15.0,6.0,5.593327874715601,2.395624204126409,74.21344741185342,10.0,5.0
U0592,25-34,Text Posts,1.0,194.0,10.0,5.340731487306062,1.0,58.1065574897125,0.0,0.0
U0593,18-24,Stories,12.140723266822448,93.0,12.0,4.73080224337617,3.857104185769988,82.42444182838611,10.0,3.0
U0594,18-24,Reels,31.291067787101294,120.0,6.0,3.7435540785194923,5.981594233071738,63.45308547675185,25.0,7.0
U0595,45-54,Video,47.528426344274834,181.0,5.0,1.3846378205775407,6.266895448537613,58.88028534764969,39.0,5.0
U0596,25-34,Text Posts,7.517753836998506,18.0,9.0,4.310409135741689,1.0,91.94850266759505,7.0,5.0
U0597,35-44,Reels,21.077496707341037,261.0,11.0,5.0450880667644,4.322220494652459,50.05299487663896,16.0,4.0
U0599,18-24,Reels,29.034381293081065,285.0,10.0,4.279560216586492,5.577300901959219,40.22157100059633,21.0,6.0
U0600,13-17,Video,55.42076040143744,109.0,9.0,3.6660287844109125,10.0,74.24484437415029,43.0,13.0
U0601,18-24,Stories,20.77358461964676,151.0,9.0,0.5,4.240699459561844,57.88830519897839,14.0,3.0
U0602,18-24,Video,34.77721020816287,283.0,11.0,4.151270630548792,9.010574007264529,62.999114214843225,31.0,3.0
U0604,13-17,Reels,27.88907996051398,122.0,4.0,3.694231742517937,7.74120822890011,75.42328550741554,28.0,8.0
U0605,18-24,Video,26.869856277398704,98.0,13.0,0.5346645219219397,5.84565932049286,73.73820297511314,24.0,6.0
U0606,25-34,Reels,36.232799156777055,148.0,9.0,4.1880941659056,6.576238315598563,75.79778057106992,33.0,7.0
U0607,18-24,Video,37.25761523111754,293.0,8.0,5.295880976359201,8.318445445232225,69.53742772580101,39.0,6.0
U0608,18-24,Reels,28.176132519336573,18.0,7.0,2.3714795714610943,3.200602134456233,83.84738116749651,22.0,7.0
U0609,25-34,Stories,8.246339727217501,261.0,6.0,3.2896902219626907,1.6339874908134018,59.05952381809669,2.0,1.0
U0610,35-44,Video,48.03507931934759,190.0,10.0,3.095195105517143,10.0,72.12153917860901,38.0,4.0
U0611,13-17,Text Posts,18.6470274533311,211.0,8.0,3.784290857511029,4.260484992992627,53.26071587735947,12.0,4.0
U0612,35-44,Video,29.470791626326978,176.0,7.0,3.0486450375186855,6.531217002777451,67.8153022387804,25.0,7.0
U0614,13-17,Stories,13.024291616147927,225.0,6.0,5.589532775281542,2.902113358211067,49.91092424581066,10.0,3.0
U0615,45-54,Reels,20.17996507488963,156.0,11.0,2.6967322105292073,4.758882768545245,59.642423655909035,10.0,5.0
U0616,45-54,Video,27.402968825197128,115.0,7.0,5.626449131833581,4.920803463987409,81.18584106270168,18.0,7.0
U0618,18-24,Reels,32.71542380418206,76.0,11.0,2.3867990412886853,6.0830208715146386,64.5932439527711,28.0,7.0
U0619,35-44,Text Posts,1.0,287.0,9.0,4.538628265358254,1.356954542381339,58.89254025086258,0.0,1.0
U0620,35-44,Reels,15.715561687342374,78.0,4.0,3.736213845109586,3.1230228106527544,55.72736969027095,20.0,2.0
U0621,18-24,Text Posts,1.0,219.0,8.0,3.8218880644512154,1.0,39.388991972685204,1.0,0.0
U0622,18-24,Images,14.139303072091069,27.0,4.0,4.17242155805344,3.709998041738168,74.7704862245789,14.0,7.0
U0623,18-24,Reels,26.49679539728128,72.0,9.0,2.8798979529907807,6.805875820671027,70.11616402708046,17.0,7.0
U0624,25-34,Images,11.73303786813636,97.0,9.0,5.485481054491867,2.3871686168957127,80.73439837696374,6.0,2.0
U0625,25-34,Reels,17.574223053294237,67.0,4.0,4.649927124003728,3.73097736335691,85.30361005304756,15.0,2.0
U0626,18-24,Images,3.2776624656336004,228.0,9.0,3.455270129423148,1.0,56.185005895535205,5.0,1.0
U0627,25-34,Video,39.64369863546574,229.0,8.0,5.000068123118436,7.059417147050569,55.019934869968466,25.0,2.0
U0628,35-44,Stories,12.494480682915123,107.0,7.0,4.2952244983006125,1.0,61.53673226898308,13.0,3.0
U0629,13-17,Reels,31.16358321536145,219.0,5.0,3.247696680213754,5.827357346868799,57.00125920997243,22.0,5.0
U0630,18-24,Reels,19.147513138757773,196.0,9.0,3.1835800360545385,3.161624257160936,34.830641215331624,11.0,5.0
U0631,35-44,Stories,19.810627427710823,164.0,5.0,1.8882910698851663,3.1707689101927126,59.08597286618271,16.0,0.0
U0633,25-34,Video,40.861658003927836,273.0,7.0,3.3341379749796665,8.69769370844081,44.849533781158286,32.0,4.0
U0634,25-34,Video,30.875861817835197,198.0,9.0,3.7381309349021388,4.384901509285188,53.76312791401854,24.0,10.0
U0636,25-34,Stories,15.593348254697869,241.0,10.0,3.6729563607472344,3.15182295540479,55.83511645544346,9.0,5.0
U0637,25-34,Images,15.07880184694728,92.0,8.0,2.7992007276892936,3.985453527387948,79.4282700952091,14.0,3.0
U0638,18-24,Text Posts,8.743889478514964,15.0,6.0,2.5426881402892576,1.0,82.76414453844117,6.0,4.0
U0639,18-24,Images,13.356647941146088,191.0,9.0,4.389327245790912,3.7217000540038576,69.71161889088174,3.0,3.0
U0640,18-24,Stories,20.120933530741752,218.0,4.0,3.8707935108105214,1.2923455579161138,63.92729487000331,13.0,2.0
U0641,13-17,Reels,18.066413004180493,19.0,8.0,3.410666299610667,3.615415334634046,79.2471012239712,12.0,6.0
U0642,18-24,Video,24.841211730100216,270.0,9.0,4.377823948193917,5.274333136235319,75.315413981827,18.0,4.0
U0643,18-24,Text Posts,1.0,77.0,11.0,1.687368751081718,1.0,65.13887101565425,1.0,0.0
U0645,18-24,Video,22.82717307779521,132.0,5.0,3.0046927533840604,4.6921304375879584,65.2739016756146,18.0,7.0
U0646,45-54,Reels,29.594625068041292,32.0,10.0,3.3449652279219557,5.8832266862655,76.19782218564238,15.0,8.0
U0648,35-44,Reels,33.13614464231096,21.0,9.0,2.558392034391882,6.3384524345192235,68.35675614279647,22.0,11.0
U0649,35-44,Reels,28.347137487525618,142.0,6.0,2.590192555858778,5.067544787163512,85.37270473793691,23.0,8.0
U0651,13-17,Video,41.549755842216896,258.0,4.0,1.8751411081914273,8.989932998393908,44.56327583714,27.0,7.0
U0652,25-34,Reels,36.1079864559171,214.0,10.0,5.023767300475983,7.41538120736767,61.24256159028533,43.0,11.0
U0653,25-34,Reels,18.061373251651467,298.0,5.0,3.5130321937574553,5.499473638092032,61.156163217035406,14.0,9.0
U0654,35-44,Video,39.20191542894992,235.0,7.0,2.3327558979752334,8.875196909309834,72.60911813079912,33.0,9.0
U0655,25-34,Text Posts,3.43501762590801,245.0,5.0,1.8558912363631026,1.930954927304223,31.517598051892566,2.0,1.0
U0656,18-24,Reels,28.976703767483354,74.0,8.0,3.219779275172332,7.376438393821666,80.2728065407176,29.0,3.0
U0657,18-24,Text Posts,1.0,108.0,6.0,4.478941634049278,1.0,86.76904413510198,1.0,2.0
U0658,18-24,Text Posts,1.0,208.0,9.0,3.479420937132103,1.0,53.247462464397486,1.0,0.0
U0659,25-34,Video,31.171828103870315,57.0,5.0,4.875958242100114,4.450512708257472,71.98362803952077,37.0,6.0
U0661,18-24,Reels,24.02320306385396,280.0,8.0,4.708049152431106,3.8381308945285424,46.40709084009115,12.0,6.0
U0662,55+,Images,3.1596944177744053,35.0,10.0,4.771835741678878,3.9587194211988623,65.84767923642954,2.0,0.0
U0663,25-34,Video,31.00100937868863,139.0,6.0,2.699792382216485,5.357969941419038,75.44762484763599,35.0,7.0
U0664,18-24,Stories,20.69294752580734,62.0,6.0,4.6719370932955435,3.123715183123622,72.73790382558285,17.0,7.0
U0665,18-24,Stories,17.55106969877463,109.0,8.0,6.696621921366905,4.287945788841833,39.06343080875396,16.0,3.0
U0667,18-24,Video,28.29884799545767,14.0,15.0,2.9184341303725683,7.456688743021588,71.693415054384,20.0,9.0
U0668,18-24,Stories,29.717179147161595,257.0,10.0,2.6300148470644027,5.693795379605757,62.85460696245715,24.0,5.0
U0669,18-24,Stories,6.238266634452193,299.0,11.0,3.6708811157976986,2.4077446229248363,49.42266310586832,8.0,2.0
U0670,18-24,Reels,32.875602970867185,160.0,8.0,4.656106246628722,6.412686831539274,63.055616326343454,22.0,10.0
U0671,18-24,Stories,29.818910929599618,162.0,9.0,3.767991249094361,6.509689314242677,70.22909569475675,16.0,8.0
U0672,45-54,Reels,32.80908092748896,41.0,6.0,1.839210567192036,6.348210695059104,86.4779322503745,24.0,9.0
U0673,13-17,Stories,15.9747577293517,123.0,7.0,4.637010255250206,5.10884681445488,70.37545400906568,12.0,3.0
U0674,25-34,Video,29.71702953337021,71.0,5.0,4.907316647390108,8.211025100028367,66.35973118675295,14.0,5.0
U0675,25-34,Images,25.36087651046256,246.0,12.0,2.1833361976971313,3.8823744961981848,40.34992640418075,17.0,5.0
U0676,55+,Reels,13.770250747383269,217.0,5.0,4.9412362603836995,4.03107188285544,72.79989384984864,10.0,2.0
U0677,18-24,Reels,18.298757396203563,105.0,13.0,3.682185666326629,2.7295468407044554,100.0,8.0,2.0
U0678,25-34,Video,31.024422345082787,60.0,11.0,4.23107072197225,7.366919978876819,75.24055266459533,28.0,6.0
U0679,55+,Video,47.37653757511998,243.0,8.0,4.256603362012698,10.0,58.86394919134031,40.0,13.0
U0680,45-54,Reels,31.79767636040896,235.0,5.0,3.9320844583796393,5.397685613466475,71.5418905235764,27.0,7.0
U0682,18-24,Text Posts,8.896922946150964,283.0,7.0,4.249985436022281,1.2842217694939402,61.241514471891755,7.0,1.0
U0683,18-24,Video,28.856768559037057,113.0,12.0,3.569102706531316,6.939284906251068,72.45744912433251,20.0,4.0
U0684,35-44,Reels,20.90211007766465,172.0,7.0,3.994245768414761,4.656117916285153,55.10846841949753,20.0,2.0
U0685,45-54,Reels,37.78889558556779,222.0,6.0,3.090755180861857,7.309523022287885,52.59940074018735,33.0,6.0
U0686,25-34,Video,21.282568707364945,226.0,7.0,4.092695689736955,4.97757015371474,44.24501960170246,16.0,5.0
U0687,25-34,Video,51.087808557343735,165.0,7.0,3.499292441877602,9.925600926212566,74.75074975984771,49.0,11.0
U0688,18-24,Reels,36.28229690184623,20.0,3.0,1.9966195360752086,7.388226174786749,67.60235744354407,31.0,8.0
U0689,35-44,Reels,38.90861670603698,282.0,6.0,4.305375238281823,8.32673169362523,55.92034537596277,21.0,14.0
U0690,18-24,Reels,23.370604879747418,61.0,9.0,5.120520847588828,5.151654055713911,57.63616016344218,14.0,7.0
U0692,25-34,Stories,3.66848185475288,246.0,6.0,3.2441916493716754,1.0,53.351327030096044,2.0,1.0
U0693,25-34,Video,29.75337592933197,94.0,9.0,4.112637811575397,6.897448342282082,81.32224407970642,23.0,2.0
U0694,18-24,Reels,32.93654847643151,76.0,8.0,2.510196263398533,5.646993595236411,70.28111958145455,24.0,6.0
U0695,18-24,Images,27.960630617813962,34.0,7.0,4.7041849789038865,5.18722417301789,70.5305383695204,15.0,4.0
U0696,25-34,Reels,16.928431831975484,292.0,10.0,4.841125485332864,3.2261278595716916,37.39477510828455,15.0,7.0
U0697,18-24,Stories,14.344940630147342,90.0,2.0,3.462330429000366,2.445615461217389,81.53774713563081,10.0,3.0
U0699,18-24,Text Posts,1.0,239.0,6.0,1.999897478816501,1.0,59.069594569099564,1.0,2.0
U0700,25-34,Text Posts,17.913492417584003,269.0,11.0,4.392160368709327,3.855016682090092,46.02004346072247,13.0,2.0
U0701,25-34,Reels,20.76009668257391,291.0,12.0,3.1814988512816837,4.017851314058921,50.729711439335674,21.0,4.0
U0702,13-17,Images,13.046096488229761,273.0,12.0,0.5,4.081794827836942,54.75380815536789,7.0,0.0
U0703,18-24,Video,30.480506280881222,190.0,9.0,3.6965884440214256,5.988270526466125,43.446007334713826,31.0,7.0
U0704,18-24,Video,27.106614942803255,135.0,8.0,3.362192405127158,5.436205891601582,59.67899955617683,20.0,6.0
U0705,13-17,Text Posts,11.929550145194453,295.0,4.0,2.012291968189066,2.5683157882189693,66.25002872296389,11.0,1.0
U0707,18-24,Video,31.281421177213346,184.0,4.0,2.880132044795915,6.734026778297635,70.62391739861046,19.0,5.0
U0709,18-24,Video,38.195246707829554,167.0,5.0,5.184595650376228,6.473076211559232,68.41312041564629,26.0,5.0
U0710,35-44,Reels,44.536172684922846,275.0,5.0,4.13472780946934,8.835550136014248,58.83755146748463,38.0,8.0
U0711,35-44,Text Posts,13.398872328391274,100.0,7.0,2.06327424693693,3.064484315085345,70.2033639517627,11.0,2.0
U0712,25-34,Reels,37.96118214911129,266.0,7.0,3.511451208826819,7.755309715626431,47.70953496120038,34.0,12.0
U0713,25-34,Reels,14.097780748465373,292.0,6.0,2.353501446679151,1.930903355956326,43.35102433597108,18.0,1.0
U0714,25-34,Reels,29.577614392937694,87.0,10.0,1.6440177107301903,6.075961966347719,67.99272040722987,23.0,7.0
U0716,45-54,Reels,13.230750724680986,227.0,8.0,4.555939329045627,2.848626178760763,43.7408976974996,6.0,4.0
U0717,45-54,Stories,10.606285925409637,122.0,7.0,2.3389379744512935,1.4112500870382465,64.68470983622618,10.0,3.0
U0718,55+,Images,26.91899334413573,196.0,6.0,2.0550592169633113,5.460461352163492,45.253653308409845,18.0,4.0
U0719,18-24,Text Posts,21.500158286696454,83.0,9.0,3.190912132906208,6.0026643702361735,65.87854747008717,17.0,2.0
U0720,35-44,Video,37.430047220544,82.0,8.0,7.380692929000588,6.448062706003689,70.55768443538062,27.0,3.0
U0721,55+,Images,1.0,151.0,12.0,4.230831798554909,1.2958806595897325,78.84878341347665,0.0,1.0
U0722,18-24,Text Posts,10.037193486120632,111.0,11.0,4.761433328575531,1.0,83.93274739978798,8.0,1.0
U0723,13-17,Text Posts,15.017000089017355,275.0,7.0,2.108906148619201,2.4582228629535785,34.526143278714436,15.0,2.0
U0724,35-44,Reels,29.75536229578598,248.0,6.0,4.1719702389446685,5.520700420017292,40.08245481158464,18.0,10.0
U0725,25-34,Reels,9.562064165192542,77.0,14.0,3.523042702406811,2.9934124527092174,70.64278177427728,9.0,2.0
U0726,45-54,Reels,19.09682151980128,30.0,6.0,2.475008270724249,5.591967426989315,84.61469107553778,21.0,3.0
U0727,18-24,Video,34.35922235851283,214.0,15.0,3.203578897445761,7.984442902258396,42.57192016332749,29.0,7.0
U0728,35-44,Video,40.3629090951719,96.0,13.0,2.56624133095296,8.584180673531014,66.6957374544786,28.0,6.0
U0729,18-24,Video,13.038721789000537,129.0,8.0,3.7277771269744227,3.67052519789815,77.4563250409314,13.0,1.0
U0730,18-24,Reels,26.378760245201416,77.0,6.0,3.205137178681492,3.9232295912988002,83.87037430572128,23.0,4.0
U0731,18-24,Stories,19.430487698789523,127.0,4.0,2.569864788105092,4.779923978708648,64.25608403977124,21.0,6.0
U0732,35-44,Reels,36.49611988516213,188.0,13.0,3.160163123665211,6.1971187953176425,41.187901775765035,30.0,5.0
U0733,35-44,Video,41.928575842374364,191.0,15.0,4.82959084639267,7.64657608955895,71.39176206331867,32.0,7.0
U0734,25-34,Images,20.825713188088052,202.0,8.0,1.794302073581802,4.560817018660235,50.5938206602946,13.0,2.0
U0735,18-24,Images,7.0005949329806585,82.0,9.0,2.7047184612889916,1.0,77.1774429322998,5.0,3.0
U0736,45-54,Text Posts,1.0,190.0,7.0,4.013894442616111,1.4258387708885818,52.007242039085604,1.0,0.0
U0737,25-34,Images,11.06947242938599,257.0,7.0,2.6175973957834024,2.2153303445578167,55.30864214052478,6.0,3.0
U0738,35-44,Reels,38.0163182520856,17.0,7.0,5.39899685956369,6.301866203447774,81.4007286671882,30.0,9.0
U0739,25-34,Images,28.934545275244314,80.0,6.0,5.2351202439182885,7.296490793259514,84.84201940109912,29.0,9.0
U0741,25-34,Reels,32.29340822801734,279.0,5.0,4.484244785949628,6.294974714855745,43.28339028901208,41.0,14.0
U0743,35-44,Video,29.438812532392195,223.0,8.0,3.535822613573805,2.9706285340565595,60.01537481987871,26.0,4.0
U0744,25-34,Video,33.6993970644638,126.0,3.0,2.65205345530694,7.99798569175789,58.80342658524554,25.0,5.0
U0745,18-24,Stories,34.69069525826331,215.0,17.0,2.7386858884448326,6.966167402567538,65.72992030516998,33.0,11.0
U0746,45-54,Text Posts,2.574419942081237,284.0,8.0,1.173295173723882,1.0,41.60810110430078,1.0,1.0
U0747,25-34,Stories,34.14778790709852,30.0,9.0,2.9759432608886245,7.510521730833227,78.95427592587014,23.0,6.0
U0748,25-34,Video,31.779718455079415,177.0,13.0,3.065023112252148,6.062277552387731,55.45665195946662,24.0,6.0
U0749,45-54,Text Posts,25.254321090950786,160.0,11.0,3.2443205405459814,3.9294707199486405,76.42933415901064,22.0,3.0
U0750,25-34,Stories,3.9318499050246167,242.0,7.0,7.283621216456257,1.0,47.23609081557334,2.0,0.0
U0751,18-24,Reels,33.859042011646494,86.0,13.0,2.41177858471513,7.644984789514697,44.8611861363881,18.0,12.0
U0752,55+,Stories,10.63229864052378,277.0,9.0,3.1709980224987016,2.1145654506239393,47.81457472766079,9.0,1.0
U0753,25-34,Reels,13.847328080758125,72.0,11.0,6.731872353229532,3.775386968462942,66.1281474991023,17.0,2.0
U0754,18-24,Reels,30.185340424109455,48.0,6.0,2.4678637873762366,7.218864014503854,72.75799033308691,27.0,7.0
